easting,northing,magnetic_anomaly,extra_coord
-294933.1125624648,4195560.518166061,-25.68441074597761,1500.0
-294933.1125624648,4196060.340572286,-42.17531289839618,1500.0
-294933.1125624648,4196560.162978513,-54.959009930142656,1500.0
-294933.1125624648,4197059.985384739,-63.29338317781745,1500.0
-294933.1125624648,4197559.807790965,-67.00797754585656,1500.0
-294933.1125624648,4198059.630197191,-66.22695197205813,1500.0
-294933.1125624648,4198559.4526034165,-61.91945021024864,1500.0
-294933.1125624648,4199059.275009642,-55.7566650524932,1500.0
-294933.1125624648,4199559.097415869,-48.692504652419274,1500.0
-294933.1125624648,4200058.919822095,-40.452670222389564,1500.0
-294933.1125624648,4200558.742228321,-30.615761709107947,1500.0
-294933.1125624648,4201058.564634547,-19.728382062627954,1500.0
-294933.1125624648,4201558.3870407725,-8.828043098239732,1500.0
-294933.1125624648,4202058.209446998,1.4899714714399561,1500.0
-294933.1125624648,4202558.031853224,10.926473270748911,1500.0
-294933.1125624648,4203057.854259451,18.754230269053075,1500.0
-294933.1125624648,4203557.676665677,23.607204795096123,1500.0
-294933.1125624648,4204057.499071903,23.98372514009166,1500.0
-294933.1125624648,4204557.321478128,18.610326582609797,1500.0
-294933.1125624648,4205057.143884354,6.5534980725980105,1500.0
-294933.1125624648,4205556.96629058,-12.262326702901818,1500.0
-294933.1125624648,4206056.788696807,-36.7202459221365,1500.0
-294933.1125624648,4206556.611103033,-64.43847263320902,1500.0
-294933.1125624648,4207056.433509259,-91.5517264395229,1500.0
-294933.1125624648,4207556.255915484,-112.62999539754928,1500.0
-294933.1125624648,4208056.07832171,-121.91073758423788,1500.0
-294933.1125624648,4208555.900727936,-117.48862444790437,1500.0
-294933.1125624648,4209055.723134162,-104.21356281208438,1500.0
-294933.1125624648,4209555.545540389,-90.01545224738233,1500.0
-294933.1125624648,4210055.3679466145,-80.6300733262822,1500.0
-294933.1125624648,4210555.19035284,-77.67932257937458,1500.0
-294933.1125624648,4211055.012759066,-79.46071428896411,1500.0
-294933.1125624648,4211554.835165292,-82.09510096246744,1500.0
-294933.1125624648,4212054.657571518,-81.45870902601544,1500.0
-294933.1125624648,4212554.479977745,-76.56536099361658,1500.0
-294933.1125624648,4213054.3023839705,-70.56200727650888,1500.0
-294933.1125624648,4213554.124790196,-68.53175522258668,1500.0
-294933.1125624648,4214053.947196422,-75.04297115107613,1500.0
-294933.1125624648,4214553.769602648,-90.86598044788701,1500.0
-294933.1125624648,4215053.592008874,-111.67627426018245,1500.0
-294933.1125624648,4215553.4144151,-131.26079366528623,1500.0
-294933.1125624648,4216053.236821326,-144.83852825919428,1500.0
-294933.1125624648,4216553.059227552,-150.2177699511367,1500.0
-294933.1125624648,4217052.881633778,-147.53295911575088,1500.0
-294933.1125624648,4217552.704040004,-137.88877157727168,1500.0
-294933.1125624648,4218052.52644623,-122.13235570989217,1500.0
-294933.1125624648,4218552.348852456,-100.90583395876035,1500.0
-294933.1125624648,4219052.171258682,-75.33208005034916,1500.0
-294933.1125624648,4219551.993664908,-47.2115005694643,1500.0
-294933.1125624648,4220051.816071134,-18.580790835188324,1500.0
-294933.1125624648,4220551.63847736,8.992923852308374,1500.0
-294933.1125624648,4221051.460883586,34.171633274042605,1500.0
-294933.1125624648,4221551.283289812,54.42452016270214,1500.0
-294933.1125624648,4222051.105696037,65.97225628558475,1500.0
-294933.1125624648,4222550.928102264,66.51449030669208,1500.0
-294933.1125624648,4223050.75050849,57.77885192259766,1500.0
-294933.1125624648,4223550.572914716,44.44266076453638,1500.0
-294933.1125624648,4224050.395320942,31.204287834277586,1500.0
-294933.1125624648,4224550.2177271675,20.89567838164013,1500.0
-294933.1125624648,4225050.040133393,13.664345218177962,1500.0
-294933.1125624648,4225549.86253962,7.352109121001605,1500.0
-294933.1125624648,4226049.684945846,-0.6521633097415647,1500.0
-294933.1125624648,4226549.507352072,-11.540881932328986,1500.0
-294933.1125624648,4227049.329758298,-24.422343114004153,1500.0
-294933.1125624648,4227549.1521645235,-36.7428312267893,1500.0
-294933.1125624648,4228048.974570749,-45.46056896466885,1500.0
-294933.1125624648,4228548.796976975,-48.94139198590779,1500.0
-294933.1125624648,4229048.619383202,-48.77832149546937,1500.0
-294933.1125624648,4229548.441789428,-49.95373888681928,1500.0
-294933.1125624648,4230048.264195654,-58.58429405654365,1500.0
-294933.1125624648,4230548.086601879,-77.60821925040489,1500.0
-294933.1125624648,4231047.909008105,-103.54061744773466,1500.0
-294933.1125624648,4231547.731414331,-128.08001885384297,1500.0
-294933.1125624648,4232047.553820558,-143.1120058907404,1500.0
-294933.1125624648,4232547.376226784,-145.87759607471395,1500.0
-294933.1125624648,4233047.19863301,-139.43677060778876,1500.0
-294933.1125624648,4233547.021039235,-128.1221991294098,1500.0
-294933.1125624648,4234046.843445461,-114.56338699991242,1500.0
-294933.1125624648,4234546.665851687,-99.97421501263847,1500.0
-294933.1125624648,4235046.488257913,-85.21660053865033,1500.0
-294933.1125624648,4235546.31066414,-71.28725528009018,1500.0
-294933.1125624648,4236046.1330703655,-59.31329134050911,1500.0
-294933.1125624648,4236545.955476591,-50.00825765208854,1500.0
-294933.1125624648,4237045.777882817,-42.94076323793887,1500.0
-294933.1125624648,4237545.600289043,-36.719798650981105,1500.0
-294933.1125624648,4238045.422695269,-29.964807555242462,1500.0
-294933.1125624648,4238545.245101496,-21.989169861882036,1500.0
-294933.1125624648,4239045.0675077215,-12.942923234974293,1500.0
-294933.1125624648,4239544.889913947,-3.6867827089615144,1500.0
-294933.1125624648,4240044.712320173,4.547042991577039,1500.0
-294933.1125624648,4240544.534726399,10.876009315887583,1500.0
-294933.1125624648,4241044.357132625,15.489934456886928,1500.0
-294933.1125624648,4241544.179538851,19.464807726538606,1500.0
-294933.1125624648,4242044.001945077,23.92586516632893,1500.0
-294933.1125624648,4242543.824351303,29.460700901942467,1500.0
-294933.1125624648,4243043.646757529,36.04715420170789,1500.0
-294933.1125624648,4243543.469163755,43.4174412335976,1500.0
-294933.1125624648,4244043.291569981,51.43317810154778,1500.0
-294933.1125624648,4244543.113976207,60.07312224072989,1500.0
-294933.1125624648,4245042.936382433,69.15927662978356,1500.0
-294933.1125624648,4245542.758788659,78.24648953053266,1500.0
-294933.1125624648,4246042.581194885,86.80091205641483,1500.0
-294933.1125624648,4246542.403601111,94.47190426480103,1500.0
-294933.1125624648,4247042.226007337,101.25232094960602,1500.0
-294933.1125624648,4247542.048413563,107.37001149986021,1500.0
-294933.1125624648,4248041.870819788,113.0541978227788,1500.0
-294933.1125624648,4248541.693226015,118.43360853470233,1500.0
-294933.1125624648,4249041.515632241,123.44333198111262,1500.0
-294933.1125624648,4249541.338038467,127.59179476108957,1500.0
-294933.1125624648,4250041.160444693,129.91930265894987,1500.0
-294933.1125624648,4250540.982850919,129.61916712388762,1500.0
-294933.1125624648,4251040.805257144,126.82741983205005,1500.0
-294933.1125624648,4251540.627663371,122.43620559675692,1500.0
-294933.1125624648,4252040.450069597,117.32137995077234,1500.0
-294933.1125624648,4252540.272475823,111.99663122983023,1500.0
-294933.1125624648,4253040.094882049,106.66951188723398,1500.0
-294431.9224491436,4175067.7995107956,98.87293976461736,1500.0
-294431.9224491436,4175567.6219170215,104.72649023429958,1500.0
-294431.9224491436,4176067.4443232478,110.04138279934298,1500.0
-294431.9224491436,4176567.2667294736,114.4147712550094,1500.0
-294431.9224491436,4177067.0891356994,117.88139164218805,1500.0
-294431.9224491436,4177566.9115419257,120.57684904244849,1500.0
-294431.9224491436,4178066.7339481516,122.31970908501036,1500.0
-294431.9224491436,4178566.5563543774,122.95695876600199,1500.0
-294431.9224491436,4179066.3787606033,122.87821319660198,1500.0
-294431.9224491436,4179566.2011668296,122.75255672842701,1500.0
-294431.9224491436,4180066.0235730554,123.04467862025739,1500.0
-294431.9224491436,4180565.8459792812,123.9386339136584,1500.0
-294431.9224491436,4181065.6683855075,125.46153482532284,1500.0
-294431.9224491436,4181565.4907917334,127.59416508105481,1500.0
-294431.9224491436,4182065.313197959,130.30957211641294,1500.0
-294431.9224491436,4182565.1356041855,133.45220765085222,1500.0
-294431.9224491436,4183064.9580104114,136.54384390294598,1500.0
-294431.9224491436,4183564.780416637,138.8305820581723,1500.0
-294431.9224491436,4184064.6028228635,139.61460617346242,1500.0
-294431.9224491436,4184564.4252290893,138.7060386605307,1500.0
-294431.9224491436,4185064.247635315,136.4962830902752,1500.0
-294431.9224491436,4185564.070041541,133.53009195197558,1500.0
-294431.9224491436,4186063.8924477673,130.2244790780981,1500.0
-294431.9224491436,4186563.714853993,126.93910664121653,1500.0
-294431.9224491436,4187063.537260219,124.03460074507443,1500.0
-294431.9224491436,4187563.3596664453,121.69043281017215,1500.0
-294431.9224491436,4188063.182072671,119.75828280100318,1500.0
-294431.9224491436,4188563.004478897,117.94272376438596,1500.0
-294431.9224491436,4189062.8268851233,116.10337134581935,1500.0
-294431.9224491436,4189562.649291349,114.28036266193362,1500.0
-294431.9224491436,4190062.471697575,112.53217592591194,1500.0
-294431.9224491436,4190562.2941038013,110.76324941978594,1500.0
-294431.9224491436,4191062.116510027,108.52127763874806,1500.0
-294431.9224491436,4191561.938916253,104.84796840278862,1500.0
-294431.9224491436,4192061.7613224788,98.43752562219782,1500.0
-294431.9224491436,4192561.583728705,88.34424822334097,1500.0
-294431.9224491436,4193061.406134931,74.62837318790898,1500.0
-294431.9224491436,4193561.2285411567,58.09756124710033,1500.0
-294431.9224491436,4194061.050947383,39.65773200395571,1500.0
-294431.9224491436,4194560.873353609,20.068595498701725,1500.0
-294431.9224491436,4195060.695759835,0.10465115245658319,1500.0
-294431.9224491436,4195560.518166061,-19.26719092214062,1500.0
-294431.9224491436,4196060.340572286,-36.83783041256319,1500.0
-294431.9224491436,4196560.162978513,-51.30303638980284,1500.0
-294431.9224491436,4197059.985384739,-61.73163535682035,1500.0
-294431.9224491436,4197559.807790965,-67.657090196682,1500.0
-294431.9224491436,4198059.630197191,-68.86420145927104,1500.0
-294431.9224491436,4198559.4526034165,-65.99968232601644,1500.0
-294431.9224491436,4199059.275009642,-60.55788548652857,1500.0
-294431.9224491436,4199559.097415869,-53.56921867872151,1500.0
-294431.9224491436,4200058.919822095,-45.10669669214068,1500.0
-294431.9224491436,4200558.742228321,-35.091165634366085,1500.0
-294431.9224491436,4201058.564634547,-24.07926420120922,1500.0
-294431.9224491436,4201558.3870407725,-13.02803682991172,1500.0
-294431.9224491436,4202058.209446998,-2.7104870924773437,1500.0
-294431.9224491436,4202558.031853224,6.184657962656803,1500.0
-294431.9224491436,4203057.854259451,12.564934223957794,1500.0
-294431.9224491436,4203557.676665677,15.052978352415975,1500.0
-294431.9224491436,4204057.499071903,12.550671654820224,1500.0
-294431.9224491436,4204557.321478128,4.336015449048582,1500.0
-294431.9224491436,4205057.143884354,-9.907710816072806,1500.0
-294431.9224491436,4205556.96629058,-29.3528588550944,1500.0
-294431.9224491436,4206056.788696807,-51.5643415326671,1500.0
-294431.9224491436,4206556.611103033,-73.14211125972051,1500.0
-294431.9224491436,4207056.433509259,-90.94446925576091,1500.0
-294431.9224491436,4207556.255915484,-102.38830955078919,1500.0
-294431.9224491436,4208056.07832171,-105.3661389780743,1500.0
-294431.9224491436,4208555.900727936,-99.89955267200496,1500.0
-294431.9224491436,4209055.723134162,-89.3352888309548,1500.0
-294431.9224491436,4209555.545540389,-78.26023506863936,1500.0
-294431.9224491436,4210055.3679466145,-69.67937702415166,1500.0
-294431.9224491436,4210555.19035284,-64.51773584963567,1500.0
-294431.9224491436,4211055.012759066,-62.51914092494197,1500.0
-294431.9224491436,4211554.835165292,-62.515434928499815,1500.0
-294431.9224491436,4212054.657571518,-63.15744125525155,1500.0
-294431.9224491436,4212554.479977745,-64.09121704438657,1500.0
-294431.9224491436,4213054.3023839705,-66.39152493011557,1500.0
-294431.9224491436,4213554.124790196,-72.54193778956426,1500.0
-294431.9224491436,4214053.947196422,-85.3399068442119,1500.0
-294431.9224491436,4214553.769602648,-105.11324114418164,1500.0
-294431.9224491436,4215053.592008874,-128.27876609342093,1500.0
-294431.9224491436,4215553.4144151,-149.22877577603015,1500.0
-294431.9224491436,4216053.236821326,-162.98602558241933,1500.0
-294431.9224491436,4216553.059227552,-167.1412235450345,1500.0
-294431.9224491436,4217052.881633778,-162.287715506655,1500.0
-294431.9224491436,4217552.704040004,-150.2428697840021,1500.0
-294431.9224491436,4218052.52644623,-132.14947110859225,1500.0
-294431.9224491436,4218552.348852456,-108.51619220887093,1500.0
-294431.9224491436,4219052.171258682,-80.45796435055955,1500.0
-294431.9224491436,4219551.993664908,-50.17785825713221,1500.0
-294431.9224491436,4220051.816071134,-20.21182390056409,1500.0
-294431.9224491436,4220551.63847736,7.852248120415939,1500.0
-294431.9224491436,4221051.460883586,33.2325959880154,1500.0
-294431.9224491436,4221551.283289812,53.74618406881473,1500.0
-294431.9224491436,4222051.105696037,65.20466375669267,1500.0
-294431.9224491436,4222550.928102264,64.61762522784586,1500.0
-294431.9224491436,4223050.75050849,53.649812863176756,1500.0
-294431.9224491436,4223550.572914716,37.61300780959569,1500.0
-294431.9224491436,4224050.395320942,22.05399940045963,1500.0
-294431.9224491436,4224550.2177271675,10.28168385704432,1500.0
-294431.9224491436,4225050.040133393,2.1825497444701942,1500.0
-294431.9224491436,4225549.86253962,-4.569149512945252,1500.0
-294431.9224491436,4226049.684945846,-12.021108744706202,1500.0
-294431.9224491436,4226549.507352072,-20.79146436596801,1500.0
-294431.9224491436,4227049.329758298,-30.215648763370048,1500.0
-294431.9224491436,4227549.1521645235,-38.84885999435653,1500.0
-294431.9224491436,4228048.974570749,-45.1674750613621,1500.0
-294431.9224491436,4228548.796976975,-48.71516404425588,1500.0
-294431.9224491436,4229048.619383202,-51.14421544379101,1500.0
-294431.9224491436,4229548.441789428,-55.79513119155035,1500.0
-294431.9224491436,4230048.264195654,-65.95807218307355,1500.0
-294431.9224491436,4230548.086601879,-82.80836906021794,1500.0
-294431.9224491436,4231047.909008105,-103.98708078799403,1500.0
-294431.9224491436,4231547.731414331,-123.80133111610147,1500.0
-294431.9224491436,4232047.553820558,-135.96226805993726,1500.0
-294431.9224491436,4232547.376226784,-137.89713890214023,1500.0
-294431.9224491436,4233047.19863301,-131.70542676714055,1500.0
-294431.9224491436,4233547.021039235,-120.8801268161684,1500.0
-294431.9224491436,4234046.843445461,-107.88266929126378,1500.0
-294431.9224491436,4234546.665851687,-94.0632730305317,1500.0
-294431.9224491436,4235046.488257913,-80.30214374084422,1500.0
-294431.9224491436,4235546.31066414,-67.34472906107646,1500.0
-294431.9224491436,4236046.1330703655,-55.810440835501225,1500.0
-294431.9224491436,4236545.955476591,-45.96796813814896,1500.0
-294431.9224491436,4237045.777882817,-37.488983518804034,1500.0
-294431.9224491436,4237545.600289043,-29.565326077993767,1500.0
-294431.9224491436,4238045.422695269,-21.36997632534293,1500.0
-294431.9224491436,4238545.245101496,-12.476896880954776,1500.0
-294431.9224491436,4239045.0675077215,-3.0286064916421616,1500.0
-294431.9224491436,4239544.889913947,6.303825294483158,1500.0
-294431.9224491436,4240044.712320173,14.577676903977174,1500.0
-294431.9224491436,4240544.534726399,21.153063629848,1500.0
-294431.9224491436,4241044.357132625,26.24909285063098,1500.0
-294431.9224491436,4241544.179538851,30.78177967883155,1500.0
-294431.9224491436,4242044.001945077,35.70108579889885,1500.0
-294431.9224491436,4242543.824351303,41.52010610068084,1500.0
-294431.9224491436,4243043.646757529,48.23997936082526,1500.0
-294431.9224491436,4243543.469163755,55.656797974610605,1500.0
-294431.9224491436,4244043.291569981,63.70096102662907,1500.0
-294431.9224491436,4244543.113976207,72.3908175582473,1500.0
-294431.9224491436,4245042.936382433,81.52230273649901,1500.0
-294431.9224491436,4245542.758788659,90.5841716483116,1500.0
-294431.9224491436,4246042.581194885,98.9839403391222,1500.0
-294431.9224491436,4246542.403601111,106.33782861848974,1500.0
-294431.9224491436,4247042.226007337,112.68439859671102,1500.0
-294431.9224491436,4247542.048413563,118.42934290133407,1500.0
-294431.9224491436,4248041.870819788,124.07415682747819,1500.0
-294431.9224491436,4248541.693226015,129.92536645573162,1500.0
-294431.9224491436,4249041.515632241,135.7991381449265,1500.0
-294431.9224491436,4249541.338038467,140.86980325664663,1500.0
-294431.9224491436,4250041.160444693,143.8268524947129,1500.0
-294431.9224491436,4250540.982850919,143.60770554214722,1500.0
-294431.9224491436,4251040.805257144,140.3115490616525,1500.0
-294431.9224491436,4251540.627663371,135.02619546626931,1500.0
-294431.9224491436,4252040.450069597,128.9033456184925,1500.0
-294431.9224491436,4252540.272475823,122.65499667530712,1500.0
-294431.9224491436,4253040.094882049,116.5223341440284,1500.0
-293930.7323358225,4175067.7995107956,98.40565317505961,1500.0
-293930.7323358225,4175567.6219170215,104.59987457951382,1500.0
-293930.7323358225,4176067.4443232478,110.26103798750313,1500.0
-293930.7323358225,4176567.2667294736,114.92143953798455,1500.0
-293930.7323358225,4177067.0891356994,118.64149764601676,1500.0
-293930.7323358225,4177566.9115419257,121.58426504149745,1500.0
-293930.7323358225,4178066.7339481516,123.45112088133482,1500.0
-293930.7323358225,4178566.5563543774,123.95004711844857,1500.0
-293930.7323358225,4179066.3787606033,123.53136890893032,1500.0
-293930.7323358225,4179566.2011668296,123.00494427911966,1500.0
-293930.7323358225,4180066.0235730554,122.89711886592144,1500.0
-293930.7323358225,4180565.8459792812,123.40023656288206,1500.0
-293930.7323358225,4181065.6683855075,124.54957119974404,1500.0
-293930.7323358225,4181565.4907917334,126.35252239260547,1500.0
-293930.7323358225,4182065.313197959,128.82067253251427,1500.0
-293930.7323358225,4182565.1356041855,131.84159906518786,1500.0
-293930.7323358225,4183064.9580104114,134.98709149643315,1500.0
-293930.7323358225,4183564.780416637,137.55426571997333,1500.0
-293930.7323358225,4184064.6028228635,138.87177272025818,1500.0
-293930.7323358225,4184564.4252290893,138.71006270865783,1500.0
-293930.7323358225,4185064.247635315,137.36521798306745,1500.0
-293930.7323358225,4185564.070041541,135.26431809408703,1500.0
-293930.7323358225,4186063.8924477673,132.67363011032,1500.0
-293930.7323358225,4186563.714853993,129.79820191609122,1500.0
-293930.7323358225,4187063.537260219,126.92755321063217,1500.0
-293930.7323358225,4187563.3596664453,124.3344374347358,1500.0
-293930.7323358225,4188063.182072671,122.14995669469465,1500.0
-293930.7323358225,4188563.004478897,120.39690308620351,1500.0
-293930.7323358225,4189062.8268851233,119.00625972790492,1500.0
-293930.7323358225,4189562.649291349,117.78871895604492,1500.0
-293930.7323358225,4190062.471697575,116.4961240035079,1500.0
-293930.7323358225,4190562.2941038013,114.87670308954509,1500.0
-293930.7323358225,4191062.116510027,112.5363211028953,1500.0
-293930.7323358225,4191561.938916253,108.6967846605142,1500.0
-293930.7323358225,4192061.7613224788,102.27179961656412,1500.0
-293930.7323358225,4192561.583728705,92.45733617574244,1500.0
-293930.7323358225,4193061.406134931,79.28223992202783,1500.0
-293930.7323358225,4193561.2285411567,63.42511386868202,1500.0
-293930.7323358225,4194061.050947383,45.6589529156454,1500.0
-293930.7323358225,4194560.873353609,26.60322982233444,1500.0
-293930.7323358225,4195060.695759835,6.8795038181262385,1500.0
-293930.7323358225,4195560.518166061,-12.663804593317533,1500.0
-293930.7323358225,4196060.340572286,-30.8717380503142,1500.0
-293930.7323358225,4196560.162978513,-46.41296017676097,1500.0
-293930.7323358225,4197059.985384739,-58.25940699426886,1500.0
-293930.7323358225,4197559.807790965,-65.85588280263917,1500.0
-293930.7323358225,4198059.630197191,-68.87420590942966,1500.0
-293930.7323358225,4198559.4526034165,-67.64878798817948,1500.0
-293930.7323358225,4199059.275009642,-63.27311631824721,1500.0
-293930.7323358225,4199559.097415869,-56.61873130786978,1500.0
-293930.7323358225,4200058.919822095,-47.89469068633917,1500.0
-293930.7323358225,4200558.742228321,-37.23230835632323,1500.0
-293930.7323358225,4201058.564634547,-25.302716921463027,1500.0
-293930.7323358225,4201558.3870407725,-13.248648232840882,1500.0
-293930.7323358225,4202058.209446998,-2.2189273054333487,1500.0
-293930.7323358225,4202558.031853224,6.695608234561259,1500.0
-293930.7323358225,4203057.854259451,12.221081432671994,1500.0
-293930.7323358225,4203557.676665677,13.08520854860695,1500.0
-293930.7323358225,4204057.499071903,8.245856451252516,1500.0
-293930.7323358225,4204557.321478128,-2.8548752734289002,1500.0
-293930.7323358225,4205057.143884354,-19.57907188052173,1500.0
-293930.7323358225,4205556.96629058,-39.77150580496797,1500.0
-293930.7323358225,4206056.788696807,-59.91329770060601,1500.0
-293930.7323358225,4206556.611103033,-76.0225517782599,1500.0
-293930.7323358225,4207056.433509259,-85.69949246892234,1500.0
-293930.7323358225,4207556.255915484,-88.78587826857142,1500.0
-293930.7323358225,4208056.07832171,-86.1596867140252,1500.0
-293930.7323358225,4208555.900727936,-79.16935237971614,1500.0
-293930.7323358225,4209055.723134162,-69.67086755232354,1500.0
-293930.7323358225,4209555.545540389,-59.92820745013303,1500.0
-293930.7323358225,4210055.3679466145,-51.955579607975245,1500.0
-293930.7323358225,4210555.19035284,-46.82141316050082,1500.0
-293930.7323358225,4211055.012759066,-44.69697054011211,1500.0
-293930.7323358225,4211554.835165292,-45.49303293740281,1500.0
-293930.7323358225,4212054.657571518,-49.478707064192285,1500.0
-293930.7323358225,4212554.479977745,-56.83504349325561,1500.0
-293930.7323358225,4213054.3023839705,-67.32860991343998,1500.0
-293930.7323358225,4213554.124790196,-81.31984641309027,1500.0
-293930.7323358225,4214053.947196422,-99.81955603714825,1500.0
-293930.7323358225,4214553.769602648,-122.67011809020836,1500.0
-293930.7323358225,4215053.592008874,-147.16022954947542,1500.0
-293930.7323358225,4215553.4144151,-168.5408941437302,1500.0
-293930.7323358225,4216053.236821326,-181.85902098757563,1500.0
-293930.7323358225,4216553.059227552,-184.56367651907368,1500.0
-293930.7323358225,4217052.881633778,-177.7048942582735,1500.0
-293930.7323358225,4217552.704040004,-163.81153303387683,1500.0
-293930.7323358225,4218052.52644623,-144.22976555216522,1500.0
-293930.7323358225,4218552.348852456,-119.23006529327095,1500.0
-293930.7323358225,4219052.171258682,-90.00567671510133,1500.0
-293930.7323358225,4219551.993664908,-59.028022640171464,1500.0
-293930.7323358225,4220051.816071134,-28.80705107930767,1500.0
-293930.7323358225,4220551.63847736,-0.7259317658728528,1500.0
-293930.7323358225,4221051.460883586,24.672082776144943,1500.0
-293930.7323358225,4221551.283289812,45.45529367770687,1500.0
-293930.7323358225,4222051.105696037,57.49107109082736,1500.0
-293930.7323358225,4222550.928102264,57.64298251321352,1500.0
-293930.7323358225,4223050.75050849,47.54130007660455,1500.0
-293930.7323358225,4223550.572914716,32.46195666982982,1500.0
-293930.7323358225,4224050.395320942,17.567807058919822,1500.0
-293930.7323358225,4224550.2177271675,5.596384184477239,1500.0
-293930.7323358225,4225050.040133393,-3.6626865904623944,1500.0
-293930.7323358225,4225549.86253962,-11.806735062529,1500.0
-293930.7323358225,4226049.684945846,-19.786515760884555,1500.0
-293930.7323358225,4226549.507352072,-27.52166043381825,1500.0
-293930.7323358225,4227049.329758298,-34.54069133060741,1500.0
-293930.7323358225,4227549.1521645235,-40.31932795911462,1500.0
-293930.7323358225,4228048.974570749,-44.504703142316586,1500.0
-293930.7323358225,4228548.796976975,-47.581062824989964,1500.0
-293930.7323358225,4229048.619383202,-51.2566828027048,1500.0
-293930.7323358225,4229548.441789428,-57.692733504301415,1500.0
-293930.7323358225,4230048.264195654,-68.17469181422655,1500.0
-293930.7323358225,4230548.086601879,-82.62747670256864,1500.0
-293930.7323358225,4231047.909008105,-99.58282680388272,1500.0
-293930.7323358225,4231547.731414331,-115.45797944816033,1500.0
-293930.7323358225,4232047.553820558,-125.76835657680937,1500.0
-293930.7323358225,4232547.376226784,-128.02405142059573,1500.0
-293930.7323358225,4233047.19863301,-122.87196550069814,1500.0
-293930.7323358225,4233547.021039235,-112.91240820228137,1500.0
-293930.7323358225,4234046.843445461,-100.74414855934896,1500.0
-293930.7323358225,4234546.665851687,-88.03845846107713,1500.0
-293930.7323358225,4235046.488257913,-75.64384794877303,1500.0
-293930.7323358225,4235546.31066414,-63.922634569434955,1500.0
-293930.7323358225,4236046.1330703655,-52.95921380794165,1500.0
-293930.7323358225,4236545.955476591,-42.65969185225068,1500.0
-293930.7323358225,4237045.777882817,-32.82433018009694,1500.0
-293930.7323358225,4237545.600289043,-23.21026957608129,1500.0
-293930.7323358225,4238045.422695269,-13.57911595228026,1500.0
-293930.7323358225,4238545.245101496,-3.820684897804563,1500.0
-293930.7323358225,4239045.0675077215,5.889247655758668,1500.0
-293930.7323358225,4239544.889913947,15.110787955956706,1500.0
-293930.7323358225,4240044.712320173,23.340721663070298,1500.0
-293930.7323358225,4240544.534726399,30.331736359038562,1500.0
-293930.7323358225,4241044.357132625,36.327477610544925,1500.0
-293930.7323358225,4241544.179538851,41.94002788042151,1500.0
-293930.7323358225,4242044.001945077,47.80834672339097,1500.0
-293930.7323358225,4242543.824351303,54.30682588194045,1500.0
-293930.7323358225,4243043.646757529,61.46723511868206,1500.0
-293930.7323358225,4243543.469163755,69.16857400368443,1500.0
-293930.7323358225,4244043.291569981,77.35585118621744,1500.0
-293930.7323358225,4244543.113976207,85.99397661876625,1500.0
-293930.7323358225,4245042.936382433,94.84719649312208,1500.0
-293930.7323358225,4245542.758788659,103.46006262165157,1500.0
-293930.7323358225,4246042.581194885,111.35144360103,1500.0
-293930.7323358225,4246542.403601111,118.23537848865098,1500.0
-293930.7323358225,4247042.226007337,124.22188204109453,1500.0
-293930.7323358225,4247542.048413563,129.77181483316818,1500.0
-293930.7323358225,4248041.870819788,135.4234620983722,1500.0
-293930.7323358225,4248541.693226015,141.48497773763714,1500.0
-293930.7323358225,4249041.515632241,147.72617924196905,1500.0
-293930.7323358225,4249541.338038467,153.2465011917091,1500.0
-293930.7323358225,4250041.160444693,156.65001659556603,1500.0
-293930.7323358225,4250540.982850919,156.74642085950487,1500.0
-293930.7323358225,4251040.805257144,153.48243441650214,1500.0
-293930.7323358225,4251540.627663371,147.91684093727537,1500.0
-293930.7323358225,4252040.450069597,141.2780471285684,1500.0
-293930.7323358225,4252540.272475823,134.3353518185722,1500.0
-293930.7323358225,4253040.094882049,127.3597246080784,1500.0
-293429.54222250136,4175067.7995107956,97.54085145269903,1500.0
-293429.54222250136,4175567.6219170215,103.91980291428698,1500.0
-293429.54222250136,4176067.4443232478,109.78717508872496,1500.0
-293429.54222250136,4176567.2667294736,114.65965758476143,1500.0
-293429.54222250136,4177067.0891356994,118.57166551271615,1500.0
-293429.54222250136,4177566.9115419257,121.66503293245529,1500.0
-293429.54222250136,4178066.7339481516,123.62653585308898,1500.0
-293429.54222250136,4178566.5563543774,124.14707191382014,1500.0
-293429.54222250136,4179066.3787606033,123.65660537905252,1500.0
-293429.54222250136,4179566.2011668296,122.97376366678023,1500.0
-293429.54222250136,4180066.0235730554,122.65521781204119,1500.0
-293429.54222250136,4180565.8459792812,122.92142247621298,1500.0
-293429.54222250136,4181065.6683855075,123.83905459289473,1500.0
-293429.54222250136,4181565.4907917334,125.44907889610396,1500.0
-293429.54222250136,4182065.313197959,127.78211442133292,1500.0
-293429.54222250136,4182565.1356041855,130.74793158851276,1500.0
-293429.54222250136,4183064.9580104114,133.97952518713058,1500.0
-293429.54222250136,4183564.780416637,136.83417883678035,1500.0
-293429.54222250136,4184064.6028228635,138.64305856144318,1500.0
-293429.54222250136,4184564.4252290893,139.12062321703704,1500.0
-293429.54222250136,4185064.247635315,138.4884395574585,1500.0
-293429.54222250136,4185564.070041541,137.0903748004709,1500.0
-293429.54222250136,4186063.8924477673,135.08306545389075,1500.0
-293429.54222250136,4186563.714853993,132.56547704696817,1500.0
-293429.54222250136,4187063.537260219,129.79171880269442,1500.0
